73	193	3
72	195	12
70	197	20
69	198	29
68	200	37
66	202	46
65	204	54
63	206	63
62	208	71
61	209	80
59	211	88
58	213	97
57	215	105
55	217	114
54	218	122
52	220	131
51	222	139
48	222	146
45	222	154
41	222	161
38	222	168
35	222	175
32	222	183
29	222	190
26	222	197
22	222	204
19	222	212
16	222	219
13	222	226
10	222	233
6	222	241
3	222	248
0	222	255
0	216	255
0	211	255
0	205	255
0	200	255
0	194	255
0	188	255
0	183	255
0	177	255
0	171	255
0	166	255
0	160	255
0	155	255
0	149	255
0	143	255
0	138	255
0	132	255
0	128	255
0	125	255
0	121	255
0	118	255
0	114	255
0	110	255
0	107	255
0	103	255
0	99	255
0	96	255
0	92	255
0	89	255
0	85	255
0	81	255
0	78	255
0	74	255
1	70	255
2	67	255
3	63	255
4	60	255
5	56	255
6	52	255
7	49	255
8	45	255
9	41	255
10	38	255
11	34	255
12	31	255
13	27	255
14	23	255
15	20	255
16	16	255
16	15	253
17	14	252
17	13	250
17	12	249
17	11	247
18	10	246
18	9	244
18	8	243
18	7	241
19	6	239
19	5	238
19	4	236
19	3	235
20	2	233
20	1	232
20	0	230
21	0	229
22	0	227
22	0	226
23	0	224
24	0	223
25	0	221
25	0	220
26	0	218
27	0	217
28	0	215
28	0	214
29	0	212
30	0	211
31	0	209
31	0	208
32	0	206
36	0	203
39	0	201
43	0	198
47	0	196
50	0	193
54	0	191
57	0	188
61	0	186
65	0	183
68	0	180
72	0	178
76	0	175
79	0	173
83	0	170
86	0	168
90	0	165
95	0	163
99	0	161
104	0	159
109	0	157
113	0	155
118	0	153
123	0	151
128	0	149
132	0	146
137	0	144
142	0	142
146	0	140
151	0	138
156	0	136
160	0	134
165	0	132
169	0	127
172	0	123
176	0	118
179	0	113
183	0	109
186	0	104
190	0	99
194	0	95
197	0	90
201	0	85
204	0	80
208	0	76
211	0	71
215	0	66
218	0	62
222	0	57
224	2	53
226	4	50
228	6	46
230	8	43
232	10	39
234	12	36
236	14	32
239	17	29
241	19	25
243	21	21
245	23	18
247	25	14
249	27	11
251	29	7
253	31	4
255	33	0
255	37	0
255	41	0
255	45	0
255	50	0
255	54	0
255	58	0
255	62	0
255	66	0
255	70	0
255	74	0
255	78	0
255	83	0
255	87	0
255	91	0
255	95	0
255	99	0
255	103	0
255	107	0
255	111	0
255	116	0
255	120	0
255	124	0
255	128	0
255	132	0
255	136	0
255	140	0
255	144	0
255	149	0
255	153	0
255	157	0
255	161	0
255	165	0
255	170	0
255	174	0
255	179	0
255	184	0
255	188	0
255	193	0
255	197	0
255	202	0
255	207	0
255	211	0
255	216	0
255	221	0
255	225	0
255	230	0
255	234	0
255	239	0
250	238	1
245	237	2
240	236	2
236	235	3
231	234	4
226	233	5
221	232	5
216	231	6
211	229	7
206	228	8
201	227	8
197	226	9
192	225	10
187	224	11
182	223	11
177	222	12
171	220	11
164	218	11
158	217	10
151	215	10
145	213	9
138	211	9
132	209	8
125	208	8
119	206	7
112	204	6
106	202	6
99	200	5
93	198	5
86	197	4
73	193	3
