32	200	255
32	197	255
32	194	255
32	191	255
31	188	255
31	185	255
31	182	255
31	179	255
31	176	255
30	173	255
30	170	255
30	167	255
30	164	255
30	161	255
29	158	255
29	155	255
29	152	255
29	149	255
29	146	255
28	143	255
28	140	255
28	137	255
28	134	255
28	131	255
27	128	255
27	125	255
27	122	255
27	119	255
27	116	255
26	113	255
26	110	255
26	107	255
26	104	255
26	101	255
25	98	255
25	95	255
25	92	255
25	89	255
25	86	255
24	83	255
24	80	255
24	77	255
24	74	255
24	71	255
23	68	255
23	65	255
23	62	255
23	59	255
23	56	255
22	53	255
22	50	255
22	47	255
22	44	255
22	41	255
21	38	255
21	35	255
21	32	255
21	29	255
21	26	255
20	23	255
20	20	255
20	20	255
20	20	251
19	19	247
19	19	244
19	19	240
19	19	236
18	18	232
18	18	228
18	18	225
17	17	221
17	17	217
17	17	213
16	16	209
16	16	206
16	16	202
16	16	198
15	15	194
15	15	190
15	15	186
14	14	183
14	14	179
14	14	175
13	13	171
13	13	167
13	13	164
13	13	160
12	12	156
12	12	152
12	12	148
11	11	145
11	11	141
11	11	137
10	10	133
10	10	129
10	10	126
10	10	122
9	9	118
9	9	114
9	9	110
8	8	107
8	8	103
8	8	99
7	7	95
7	7	91
7	7	88
7	7	84
6	6	80
6	6	76
6	6	72
5	5	69
5	5	65
5	5	61
4	4	57
4	4	53
4	4	49
4	4	46
3	3	42
3	3	38
3	3	34
2	2	30
2	2	27
2	2	23
1	1	19
1	1	15
1	1	11
1	1	8
0	0	4
0	0	0
0	0	0
4	0	0
8	0	0
12	0	0
16	0	0
20	0	0
24	0	0
28	0	0
32	0	0
36	0	0
40	0	0
45	0	0
49	0	0
53	0	0
57	0	0
61	0	0
65	1	0
69	1	0
73	1	0
77	1	0
81	1	0
85	1	0
89	1	0
93	1	0
97	1	0
101	1	0
105	1	0
109	1	0
113	1	0
117	1	0
121	1	0
125	1	0
130	1	0
134	1	0
138	1	0
142	1	0
146	1	0
150	1	0
154	1	0
158	1	0
162	1	0
166	1	0
170	1	0
174	1	0
178	1	0
182	1	0
186	1	0
190	1	0
194	2	0
198	2	0
202	2	0
206	2	0
210	2	0
215	2	0
219	2	0
223	2	0
227	2	0
231	2	0
235	2	0
239	2	0
243	2	0
247	2	0
251	2	0
255	2	0
255	6	0
255	10	0
255	14	0
255	18	0
255	22	0
255	26	0
255	30	0
255	34	0
255	38	0
255	42	0
255	46	0
255	50	0
255	54	0
255	58	0
255	62	0
255	66	0
255	70	0
255	74	0
255	78	0
255	82	0
255	86	0
255	90	0
255	94	0
255	98	0
255	102	0
255	106	0
255	110	0
255	114	0
255	118	0
255	122	0
255	126	0
255	130	8
255	134	16
255	138	24
255	142	32
255	146	40
255	150	48
255	154	56
255	158	64
255	162	72
255	166	80
255	170	88
255	174	96
255	178	104
255	182	112
255	186	120
255	190	128
255	194	136
255	198	144
255	202	152
255	206	160
255	210	168
255	214	176
255	218	184
255	222	192
255	226	200
255	230	208
255	234	216
255	238	224
255	242	232
255	246	240
255	250	248
255	255	255
